date,ticker,weight_pct,delta_pp,trigger
2026-07-28,TUPRS,20,0,"tetik yok -> SABIT; POZISYON: 07-27 settled 292.25 (-3.94%) 304.25'ten geri cekildi ama trailing stop 291 > KORUNDU (band ici, intraday 07-27 low 291.25 > 291 marjinal, +%29.7 getiri, ~%0.4 trail ustu). RSI 72.5'e sogudu (81'den) hala asiri alim -> taze alim/overweight §7.1 RED. TEK pozitif-alfa motor (+34.61) + TEK pozitif-MACD (hist +1.26). Bugun intraday 297 toparlanma. RSI'de EKLENMEZ; settled <291 -> KESIM (cok yakin, siki izle)"
2026-07-28,FROTO,18,0,"tetik yok -> SABIT (eskalasyon <80 zaten fired). 07-27 settled 78.25 > 78 stop ama MARJINAL (+%0.32 stop ustu). RSI 33.9 MACD -2.25 hist -0.167 NEGATIF (momentum zayif). ~30 TEM BILANCO 2 GUN sonra (somut binary katalizor, KAP finansal takvim teyitli) + F/K 8.0 EV/FAVOK 7.1 en derin deger -> katalize KADAR core; binary event oncesi EKLENMEZ de TRIM edilmez. Re-armed: settled <78 -> KESIM (cok yakin, siki izle). alfa -9.34"
2026-07-28,CASH,10,0,"tetik yok -> SABIT (dun +10 acildi, bugun degismedi). Uygun 5. taze giris YOK: TTKOM RSI 25.3 MACD hist -0.47 (dun -0.24'ten DAHA negatif, ~-4% daha dustu) = dusen bicak dogrulandi, katalizor yok -> yine RED. TUPRS RSI 72 add RED, FROTO binary oncesi add RED, banka %52. Disiplinli dry powder. Deploy patikasi: yield egrisi dususu teyit + PPK sinyali -> banka; VEYA FROTO bilanco beat"
2026-07-30,GARAN,29,0,"tetik yok -> SABIT. 07-29 settled 126.30 (-0.86%) stop 118 uzak, RSI 37.7 asiri satim, MACD hist +0.36 POZ (yukselis sinyali 3. gun). BUGUN 08:00 KAP Q2 BILANCO ACIKLANDI (canli binary, intraday ~126.1 notr reaksiyon, settled reaksiyon yarin). ISCTR kesimiyle banka konsantrasyonu %52->%29 tek-isim; deger tezi (F/K 4.5 PD/DD 1.2, konsensus +%51 potansiyel) intakt -> sabit. UYARI: 2Y tahvil bugun +0.26->41.99 (banka ruzgari hafif ters). Kesim stop 118 / RSI>40 settled breakdown"
2026-07-30,TUPRS,20,0,"tetik yok -> SABIT; POZISYON: 07-29 settled 297.75 (+1.45%) trailing stop 291 > KORUNDU (+%32.1 getiri kilitli, tek pozitif-alfa motor +38.94). RSI 71.8 hala asiri alim + MACD hist -0.52 (momentum cooling) + katalizorsuz (KAP son somut 15 Haz) -> taze alim/overweight §7.1 RED; RSI'de EKLENMEZ. settled <291 -> KESIM"
2026-07-30,BIMAS,20,+20,"YENI GIRIS (+20): ISCTR+FROTO stop-kesimi ve nakitten finanse. Risk-off tape'te defansif market-lider. KAP-teyitli 4x EPS beat (18.40 vs 4.60 est, 05-13) + suregelen HISSE GERI ALIM programi (KAP gunluk bildirim 22-29 Tem = somut alici taban) + konsensus 30 AL/1 TUT mean 495 (dusuk hedef 457 zaten +%18 uzeri). Momentum POZ (RSI 61.5 MACD +2.27 hist +0.69). Giris 07-29 settled 386.50; stop 370 (~-4.3%). Q2 bilanco 19 Agu"
2026-07-30,AEFES,18,+18,"YENI GIRIS (+18): defansif icecek deger. F/K 13.2 < XGIDA medyan 17.2 + PD/DD 1.07 (medyan 2.07 yarisi) + EV/FAVOK 4.1 (oda ucuz) + KAP-teyitli EPS beat (1.47 vs 0.79, 05-05, +86%). Supertrend bullish + momentum POZ (RSI 65.7 MACD +0.16 hist +0.106). Konsensus 10 AL mean 27.11 (+%25 potansiyel). Giris 07-29 settled 21.48; stop 20.40 (~-5%). Q2 bilanco 12 Agu. NOT: AEFES CCOLA'nin ~%50 ortagi -> icecek overlap flag"
2026-07-30,CCOLA,10,+10,"YENI GIRIS (+10, olculu-overlap): defansif icecek. F/K 13.4 < XGIDA medyan 17.2 + EV/FAVOK 7.1 + KAP-teyitli EPS beat (6.25 vs 2.24, 05-04, +178%). Momentum POZ (RSI 68.5 MACD +2.72 hist +0.25). Konsensus 18 AL/2 TUT mean 105 (+%14 potansiyel). Giris 07-29 settled 91.45; stop 86 (~-6%). AEFES ile icecek overlap -> AEFES'ten dusuk agirlik. Q2 bilanco 11 Agu"
2026-07-30,CASH,3,-7,"NAKIT: dun 10 -> bugun 3 (-7 deploy). ISCTR(23)+FROTO(18)=41pp stop-kesiminden + 7pp nakitten toplam 48pp BIMAS/AEFES/CCOLA'ya deploy. Kalan 3pp dry powder. Turnover gerekce: iki settled stop delinmesi (KURAL 8 funnel raporlu) - whipsaw degil, disiplin"
2026-07-30,ISCTR,0,-23,"TAM KESIM - STOP DELME FIRED: 07-29 settled 12.30 < 12.80 stop (-3.9% decisive breach) VE < 12.50. -4.6% idiyosinkratik cokus 625M hacim, KAP temiz = flow/teknik, fundamental katalizor yok. Realize alfa OTORITER -11.29pp (giris 14.94 -> cikis 12.30; XU100 06-17->07-29 -6.38%). Pozisyon KAPANDI. Geri alim YOK (stop delindi, TCELL paterni)"
2026-07-30,FROTO,0,-18,"TAM KESIM - STOP DELME FIRED: 07-28 settled 77.55 < 78 stop KESIM; 07-29 76.10 teyit. Bilanco 4 Agu'ya tasindi (5 gun, imminent degil) -> catalyst-hold gerekcesi gecersiz. Realize alfa OTORITER -9.50pp (giris 91.30 -> cikis 77.55; XU100 06-16->07-28 -5.56%). Momentum NEG. Pozisyon KAPANDI"
2026-07-31,GARAN,29,0,"tetik yok -> SABIT. 07-30 settled 123.10 (-2.53%) stop 118 uzak, RSI 37.1 asiri satim, MACD hist +0.17 POZ (yukselis 4.gun). KRITIK: Q2 EPS 28.07 vs 7.40 est = ~4x BEAT (KAP-teyitli 07-30) -> settled -2.53% = sell-the-news/makro gurultu, fundamental MISS DEGIL. Tez GUCLENDI. 2Y tahvil 42.0 duz. Konsensus 28 AL/4 TUT mean 188.91 (+%53). Kesim stop 118 / RSI>40 settled breakdown"
2026-07-31,BIMAS,20,0,"tetik yok -> SABIT. 07-30 settled 383.00 (-0.91%) > 370 stop, endeksi YENDI (XU100 -1.55% = +0.64pp OUTPERFORM) -> defansif tez calisiyor. RSI 56.7 saglikli, MACD hist -0.09 (yatay). Buyback taban destegi surur. Q2 bilanco 19 Agu binary. settled <370 -> KESIM; RSI>75 add-yasak"
2026-07-31,AEFES,18,0,"tetik yok -> SABIT. 07-30 settled 22.08 (+2.79%) YESIL, endeksi YENDI (+4.34pp OUTPERFORM en iyi cekirdek) -> ucuz defansif icecek calisiyor. RSI 60.7 saglikli, MACD hist +0.11 POZ. F/K 13.2 < XGIDA medyan 17.2. Q2 bilanco 12 Agu binary. settled <20.40 -> KESIM"
2026-07-31,CCOLA,10,0,"tetik yok -> SABIT. 07-30 settled 90.50 (-1.04%) > 86 stop, endeksi YENDI (+0.51pp). RSI 62.0 saglikli, MACD hist +0.009 POZ. AEFES ile icecek overlap -> olculu agirlik. Q2 bilanco 11 Agu binary. settled <86 -> KESIM"
2026-07-31,ENJSA,10,10,"YENI GIRIS (+10, olculu-starter): TUPRS kesiminden finanse edilen DIVERSIFIER. Defansif regule utility (elektrik dagitim/perakende). DEGER: F/K 23.35 < XELKT medyan 26.32 + PD/DD 1.28 < medyan 1.33 + EV/FAVOK 4.1 (ucuz). MOMENTUM: RSI 59.9 saglikli (asiri alim DEGIL) + MACD hist +0.61 POZ genisliyor. 07-30 settled 109.50 YESIL (+1.2%) XU100 -1.55% dususte = defansif goreli guc. Konsantrasyon capini KIRAR (staples 48%/banka 29%'dan uzaklastirir - trigger prescription 'sanayi cesitlendirme'). Giris 109.50 settled; stop 104 (~-5%, sma20 105.3/ema50 106.2 alti). ORTA guven: katalizor/EPS-beat DOGRULANMADI (yfinance earnings history estimate yok, KAP haber rutin bono) -> starter boyut + stop disiplini. Q2 bilanco tarihi TBD (izle)"
2026-07-31,TUPRS,0,-20,TAM KESIM - TRAILING STOP DELME FIRED: 07-30 settled 288.00 < 291 trailing stop DECISIVE breach (-1.03% alti); 07-31 intraday 287.75 teyit (reversiyon yok). RSI 62 tepeden sogudu + MACD hist -2.07 momentum rolling. Disiplinli kar-kilitleme (RSI 97 tepe sonrasi mean-reversion). Realize alfa OTORITER +36.05pp (giris 225.40 -> cikis 288.00 +%27.77; XU100 06-16->07-30 -8.28%). Portfoyun TEK pozitif-alfa motoru zirvede kilitlendi. Pozisyon KAPANDI. 20pp serbest: 10 ENJSA (diversifier) + 10 nakit
2026-07-31,CASH,13,10,"NAKIT: dun 3 -> bugun 13 (+10). TUPRS kesiminden 20pp serbest; 10pp ENJSA diversifier'a deploy, 10pp dry powder. Force-deploy YOK: staples 48% capped (ek staples yasak), banka GARAN 29% capped, uygun 2. taze giris YOK (EREGL EV/FAVOK 13.6 pahali+MACD neg, TKFEN RSI 85 asiri alim). Disiplinli dry powder: staples Q2 bilancolari (11-19 Agu) + ENJSA katalizor teyidi bekleniyor"
2026-08-03,GARAN,29,0,"tetik yok -> SABIT. 07-31 settled 123.40 (+0.24%) vs XU100 +1.24% = -1pp (defansif banka rebound gununde geride). AMA 08-03 intraday 127.6 (+3.4% toparlanma), RSI 37->52, MACD hist +0.40 POZ -> POST-BEAT RECOVERY hipotezi (07-31 #4) intraday teyit ediliyor (intraday skorlamaya girmez). Q2 EPS 28.65 vs 7.40 est ~3.9x BEAT (KAP-teyitli 07-30, yfinance actual 28.6473). F/K 4.3 P/DD 1.1 derin deger. 2Y tahvil -0.45 -> 41.86 curve easing = banka tailwind. Konsensus 29 AL/4 TUT mean 188.09 (+%47). Kesim stop 118 / RSI>40 settled breakdown"
2026-08-03,BIMAS,20,0,"tetik yok -> SABIT. 07-31 settled 390.25 (+1.89%) vs XU100 +1.24% = +0.65pp endeksi YENDI (defansif tez surer). RSI 54.1 saglikli, MACD hist -0.35 (yatay-hafif neg, gurultu). Buyback taban destegi. F/K 20.0 (XUHIZ medyan 15.26 ustu ama net-nakit legi karsilar), EV/FAVOK 9.7. Q2 bilanco 19 Agu BINARY (izle). settled <370 -> KESIM; RSI>75 add-yasak"
2026-08-03,AEFES,18,0,"tetik yok -> SABIT. 07-31 settled 21.88 (-0.91%) vs XU100 +1.24% = -2.15pp (up gununde geride) ama 08-03 intraday 22.00 RSI 66.8 saglikli MACD hist +0.11 POZ. En iyi kumulatif cekirdek (+2.18 alfa). F/K 13.5 < XGIDA medyan 17.71, PD/DD 1.09, EV/FAVOK 4.1 (ucuz). Q2 bilanco 12 Agu BINARY. settled <20.40 -> KESIM; RSI>75 add-yasak (66.8 yaklasik)"
2026-08-03,CCOLA,10,0,"tetik yok -> SABIT. 07-31 settled 91.05 (+0.61%) vs XU100 +1.24% = -0.63pp. RSI 68.9 (yukseliyor), MACD hist -0.12 (yatay). F/K 13.4 < XGIDA medyan 17.71, EV/FAVOK 7.1. AEFES ile icecek overlap -> olculu 10. Q2 bilanco 11 Agu BINARY (cekirdegin EN ERKEN katalizoru). settled <86 -> KESIM"
2026-08-03,ENJSA,10,0,"tetik yok -> SABIT (starter, core-upgrade SART MET DEGIL). 07-31 settled 108.90 (-0.55%) vs XU100 +1.24% = -1.79pp (up gununde geride) ama > 104 stop, sma20 105.5/ema50 106.3 UZERINDE. 08-03 intraday 108.0 RSI 61.7 MACD hist +0.51 POZ genisliyor. F/K 23.2 < XELKT medyan 25.82, PD/DD 1.28 < 1.34, EV/FAVOK 4.1. Core-upgrade: Q2 teyit VEYA settled >112 (108.90 < 112 -> starter). EPS-beat/katalizor hala DOGRULANMADI (ENJSA Q2 tarihi TBD). settled <104 -> KESIM"
2026-08-03,CASH,13,0,"NAKIT SABIT %13. Force-deploy YOK: staples 48% capped (ek staples yasak), banka GARAN 29% capped, uygun taze giris YOK (TUPRS 289.25<291 re-entry gate met degil; ULKER F/K 8.4 ucuz AMA RSI 23.3 asiri-satim dususte + katalizor yok -> 'oversold=dip degil' KANIT dersi; AKBNK 2. banka konsantrasyon capi). Dry powder: 3 staples Q2 bilanco (11/12/19 Agu) + ENJSA katalizor teyidi bekleniyor -> binary sonrasi deploy"
2026-08-04,GARAN,29,0,"veri kesintisi -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). borsamcp-new MCP hic baglanmadi; 08-03 settled backfill YAPILAMADI (prices.csv as-of 07-31'de dondu), 08-04 intraday hicbir kaynaktan dogrulanamadi -> KURAL 2 geregi 5 isim de listeden dustu, rapor yayinlanmadi. Settled veri olmadan stop/rejim tetigi olculemez -> pozisyon oynatmak kor islem olurdu. Son teyit 07-31 settled: 123,40 > 118 stop. Q2 ~3,9x EPS beat (KAP 07-30) tezi intakt."
2026-08-04,BIMAS,20,0,"veri kesintisi -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). borsamcp-new MCP hic baglanmadi; 08-03 settled backfill YAPILAMADI (prices.csv as-of 07-31'de dondu), 08-04 intraday hicbir kaynaktan dogrulanamadi -> KURAL 2 geregi 5 isim de listeden dustu, rapor yayinlanmadi. Settled veri olmadan stop/rejim tetigi olculemez -> pozisyon oynatmak kor islem olurdu. Son teyit 07-31 settled: 390,25 > 370 stop. Buyback taban destegi. Q2 19 Agu BINARY."
2026-08-04,AEFES,18,0,"veri kesintisi -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). borsamcp-new MCP hic baglanmadi; 08-03 settled backfill YAPILAMADI (prices.csv as-of 07-31'de dondu), 08-04 intraday hicbir kaynaktan dogrulanamadi -> KURAL 2 geregi 5 isim de listeden dustu, rapor yayinlanmadi. Settled veri olmadan stop/rejim tetigi olculemez -> pozisyon oynatmak kor islem olurdu. Son teyit 07-31 settled: 21,88 > 20,40 stop. En iyi kumulatif cekirdek alfa +2,18. Q2 12 Agu BINARY."
2026-08-04,CCOLA,10,0,"veri kesintisi -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). borsamcp-new MCP hic baglanmadi; 08-03 settled backfill YAPILAMADI (prices.csv as-of 07-31'de dondu), 08-04 intraday hicbir kaynaktan dogrulanamadi -> KURAL 2 geregi 5 isim de listeden dustu, rapor yayinlanmadi. Settled veri olmadan stop/rejim tetigi olculemez -> pozisyon oynatmak kor islem olurdu. Son teyit 07-31 settled: 91,05 > 86 stop. AEFES ile icecek overlap -> olculu 10. Q2 11 Agu BINARY (en erken)."
2026-08-04,ENJSA,10,0,"veri kesintisi -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). borsamcp-new MCP hic baglanmadi; 08-03 settled backfill YAPILAMADI (prices.csv as-of 07-31'de dondu), 08-04 intraday hicbir kaynaktan dogrulanamadi -> KURAL 2 geregi 5 isim de listeden dustu, rapor yayinlanmadi. Settled veri olmadan stop/rejim tetigi olculemez -> pozisyon oynatmak kor islem olurdu. Son teyit 07-31 settled: 108,90 > 104 stop. Starter; core-upgrade sarti (Q2 teyit VEYA settled >112) zaten MET degildi."
2026-08-04,CASH,13,0,"veri kesintisi -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). borsamcp-new MCP hic baglanmadi; 08-03 settled backfill YAPILAMADI (prices.csv as-of 07-31'de dondu), 08-04 intraday hicbir kaynaktan dogrulanamadi -> KURAL 2 geregi 5 isim de listeden dustu, rapor yayinlanmadi. Settled veri olmadan stop/rejim tetigi olculemez -> pozisyon oynatmak kor islem olurdu. Son teyit 07-31 settled: deploy YOK. Aday taramasi (scan_stocks/screen_securities) yapilamadi -> dry powder korundu."
2026-08-05,GARAN,29,0,"veri kesintisi 2. IS GUNU -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). borsamcp-new MCP yine hic baglanmadi (github MCP normal -> sunucuya ozgu ariza); 08-03 VE 08-04 settled backfill YAPILAMADI (prices.csv as-of 07-31'de donmus, 2 seans boslugu), 08-05 intraday hicbir kaynaktan dogrulanamadi -> KURAL 2 geregi 5 isim de listeden dustu, liste yayinlanmadi. Son teyit 07-31 settled: 123,40 > 118 stop. Q2 ~3,9x EPS beat (KAP 07-30) tezi intakt. ESKALASYON tetigi FIRED."
2026-08-05,BIMAS,20,0,"veri kesintisi 2. IS GUNU -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). 08-03+08-04 settled backfill YAPILAMADI, 08-05 intraday dogrulanamadi. Son teyit 07-31 settled: 390,25 > 370 stop. Q2 19 Agu BINARY (14 gun). Web-turevi 08-03 ~379 rakami CELISKILI ve ledger'a YAZILMADI. ESKALASYON tetigi FIRED."
2026-08-05,AEFES,18,0,"veri kesintisi 2. IS GUNU -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). 08-03+08-04 settled backfill YAPILAMADI, 08-05 intraday dogrulanamadi. Son teyit 07-31 settled: 21,88 > 20,40 stop; en iyi kumulatif cekirdek alfa +2,18. Q2 12 Agu BINARY (7 gun). ESKALASYON tetigi FIRED."
2026-08-05,CCOLA,10,0,"veri kesintisi 2. IS GUNU -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). 08-03+08-04 settled backfill YAPILAMADI, 08-05 intraday dogrulanamadi. Son teyit 07-31 settled: 91,05 > 86 stop. AEFES ile icecek overlap -> olculu 10. Q2 11 Agu BINARY (6 gun, cekirdegin EN ERKEN binary'si). ESKALASYON tetigi FIRED."
2026-08-05,ENJSA,10,0,"veri kesintisi 2. IS GUNU -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). 08-03+08-04 settled backfill YAPILAMADI, 08-05 intraday dogrulanamadi. Son teyit 07-31 settled: 108,90 > 104 stop. Starter; core-upgrade sarti (Q2 teyit VEYA settled >112) zaten MET degildi ve olculemez. ESKALASYON tetigi FIRED."
2026-08-05,CASH,13,0,"veri kesintisi 2. IS GUNU -> tetik DEGERLENDIRILEMEDI -> SABIT (KURAL 9). Aday taramasi (scan_stocks/screen_securities) yapilamadi -> deploy YOK, dry powder korundu. Nakit tamponunun gerekcesi (07-27) zaten 'uygun taze giris yoksa force-deploy edilmez' idi; aday taramasi mumkun olmayan gunde deploy bu gerekcenin tersi olurdu. ESKALASYON tetigi FIRED."
2026-08-06,GARAN,29,0,"tetik yok -> SABIT. VERI ERISIMI GERI DONDU: 08-03/04/05 kapanislari backfill edildi, geriye donuk stop kontrolu TEMIZ (127.90/131.80/129.70 hepsi >118). 3 seansta +%5,10 vs XU100 +%1,82 = +3,28pp OUTPERFORM -> 'beate ragmen sell-the-news = flow, asiri satimi tut' HIPOTEZI (07-31 #5) 3 KESINLESMIS SEANSLA TEYIT EDILDI, kanita terfi. Kumulatif alfa -4,84 -> -2,04 duzeldi. Intraday 129,80 RSI 56,6 MACD hist +0,86 POZ genisliyor, sma20 127,11/ema20 127,98/ema50 129,25 UZERINDE. F/K 4,5 PD/DD 1,1. Konsensus 29 AL/4 TUT mean 188,09. Tanimli ADD tetigi YOK + tek-isim banka capi %29 -> agirlik oynatilmadi. Kesim stop 118 / RSI>40 settled breakdown"
2026-08-06,BIMAS,20,0,"tetik yok -> SABIT (ama IZLEMEYE ALINDI). 3 seansta -%2,05 vs XU100 +%1,82 = -3,87pp GERIDE; kumulatif alfa +1,29 -> -2,59 bozuldu. Momentum zayifliyor: RSI 48,4, MACD hist -0,98 NEG, intraday 383,00 sma20 385,23 ve ema20 384,46 ALTINDA (ema50 382,52 ustunde). AMA settled 382,25 > 370 stop (%3,3 pay) ve buyback taban destegi surer; KAP-teyitli 4x EPS beat (18,40 vs 4,60, 05-13) tezi intakt. Q2 19 Agu BINARY (9 is gunu) -> stop delinmeden binary oncesi kesim FROTO hatasinin tekrari olurdu. YENI TETIK: settled <378 (ema50 alti) VEYA RSI<45 -> 20'den 12'ye trim. Kesim stop 370"
2026-08-06,AEFES,18,0,"tetik yok -> SABIT. 3 seansta -%2,56 vs XU100 +%1,82 = -4,38pp GERIDE; kumulatif alfa +2,18 -> -2,24 (en iyi cekirdekten negatife dondu). AMA momentum KIRILMADI: RSI 56,5, MACD hist +0,006 marjinal POZ, intraday 21,58 sma20 21,23 ve ema50 21,26 UZERINDE. settled 21,32 > 20,40 stop (%4,5 pay). Cekirdegin EN UCUZU: F/K 13,1 < XGIDA medyan 17,71 (devir, 08-03) + PD/DD 1,1 + EV/FAVOK 4,1. KAP-teyitli EPS beat 1,47 vs 0,79 (05-05). Konsensus 10 AL/3 TUT mean 27,11; hedefin ima ettigi F/K 16,5 < sektor medyani -> deger destekli. Q2 12 Agu BINARY (4 is gunu). Kesim stop 20,40 / add-yasak RSI>75"
2026-08-06,CCOLA,5,-5,"REJIM DEGISIMI TETIGI FIRED (KURAL 9c) -> 10'dan 5'e YARIYA INDIRILDI. Momentum rejimi POZ->NEG dondu: MACD hist 07-31 +0,009 -> bugun -0,629 NEG, intraday 87,95 sma20 88,62 VE ema20 88,75 ALTINDA (07-31'de ustundeydi), RSI 68,9 -> 51,1. 3 seansta -%3,41 vs XU100 +%1,82 = -5,23pp, cekirdegin EN KOTUSU (kumulatif alfa -5,32). 08-03'te tek seansta -%4,45 dustu, nedeni bugun DOGRULANAMADI (get_news CCOLA icin erisilemedi). settled 87,95 stopun (86) yalnizca %2,2 ustunde = cekirdegin en dar tamponu. TAM KESIM YAPILMADI cunku: (i) settled stop DELINMEDI - ISCTR/FROTO/TCELL kesimlerinin hepsi settled breach ileydi, (ii) Q2 bilanco 11 Agu = 3 IS GUNU, stop delinmeden binary oncesi tam cikis arsivdeki 'churn = kayip' hatasinin ta kendisi. Yarilama = icecek overlap %28->%23 ve binary maruziyeti yarilanirken tez katalizore kadar canli kalir. F/K 12,9 < XGIDA medyan 17,71, EV/FAVOK 6,9, KAP EPS beat 6,25 vs 2,24 (05-04) intakt. Kesim stop 86"
2026-08-06,ENJSA,14,4,"CORE-UPGRADE TETIGI FIRED (+4) -> starter 10'dan cekirdek 14'e. On-kayitli sart 'Q2 teyit VEYA settled >112' KARSILANDI: 08-05 settled 113,00 > 112. Cekirdegin TEK POZITIF ALFA ismi (+0,11pp); 3 seansta +%3,76 vs XU100 +%1,82 = +1,94pp. Momentum en guclu: MACD hist +0,618 POZ genisliyor, intraday 112,90 sma20 106,86/ema20 109,28/ema50 107,18 UZERINDE. F/K 24,1 < XELKT medyan 25,82 (devir, 08-03) + PD/DD 1,3 + EV/FAVOK 4,2 ucuz. UYARI-1: RSI 73,4, add-yasak esigi 75'e YAKIN -> bu nedenle 20 degil 14 (olculu upgrade). UYARI-2: EPS-beat/katalizor HALA DOGRULANMADI (get_earnings erisilemedi, Q2 tarihi TBD) -> upgrade FIYAT tetigine dayaniyor, temel teyide DEGIL; konsensus zaten 5 AL/5 TUT 'Hold' ve mean 155,37'nin ima ettigi F/K 33,1 sektor medyaninin USTUNDE (hedef deger-destekli DEGIL). Bagimsiz gerekce = EV/FAVOK 4,2 + regule nakit akisi. Risk esleme: trailing stop 104 -> 106 YUKSELTILDI (sma20 106,86 ve ema50 107,18 altina). Finansman: CCOLA trim 5pp'nin 4'u. Kesim stop 106 / add-yasak RSI>75"
2026-08-06,CASH,14,1,"NAKIT 13 -> 14 (+1). CCOLA yarilamasindan 5pp serbest; 4pp ENJSA core-upgrade'e, 1pp dry powder'a. YENI GIRIS YOK - gerekce KURAL 2: XU100 hunisinde 29 momentum survivor tarandi, en guclu taze aday DOAS (F/K 12,9 / PD/DD 0,6 / EV/FAVOK 4,5 / RSI 58,7 / MACD +0,70 POZ / konsensus 11 AL/8 TUT mean 250,76 = +%30,7 / Q2 19 Agu KAP-teyitli) ANCAK KURAL 7'nin kar-buyumesi bacagi bugun DOGRULANAMADI (get_earnings ve get_financial_statements erisilemedi) -> izleme listesine alindi, giris kapisi tetige yazildi. TUPRS (F/K 8,1 EV/FAVOK 4,1 momentum guclu) kendi on-taahhudumuzle ELENDI: geri alim sarti RSI<60 pullback, RSI 68,8. AKBNK ucuz ama 2. banka = konsantrasyon capi. SOKM ucuz ama staples add-yasagi"
2026-08-07,GARAN,29,0,"tetik yok -> SABIT. 08-06 settled 127,80 > 118 stop; RSI 58,5 > 40 -> breakdown tetigi MET DEGIL. Tek seans -%1,47 vs XU100 +%0,70 = -2,16pp (cekirdegin en kotu gunu), kumulatif alfa -2,04 -> -4,05. AMA 3-seans post-beat tezi (+3,28pp) tek gunle yanlislanmaz; MACD hist +0,73 POZ, ema20 127,74 uzerinde (ema50 129,10 altina indi - IZLE). YENI KANIT: F/K 4,45 < XBANK medyan 4,96 (TAZE sektor karsilastirmasi, dun 03 Agu devriydi) -> deger bacagi artik emsal-tekil degil sektor-medyan bazli dogrulandi. Konsensus 29 AL/4 TUT mean 188,09. Tanimli ADD tetigi YOK + tek-isim banka capi %29. Kesim stop 118 / RSI>40 settled breakdown"
2026-08-07,BIMAS,20,0,"TRIM TETIGI FIILEN OLCULDU ve KARSILANMADI -> SABIT. (i) Fiyat bacagi: 08-06 settled 382,25 > 378 esigi -> MET DEGIL. (ii) RSI bacagi: KAYNAK CELISKISI cikti - get_technical_analysis RSI 41,77 (<45, tetik ima ediyor) ama scan_stocks RSI 52,52. Cozum: 41 kesinlesmis kapanistan Wilder RSI-14 ELLE hesaplandi = 49,50 (>45) -> tetik MET DEGIL. TA aracinin RSI'i AYKIRI DEGER; skorlama kesinlesmis kapanisla yapilir (METHODOLOGY 3). YENI TEMEL KANIT: 2026Q1 ana ortaklik net kar 6.461M vs 2025Q1 3.540M = +%82,5 YoY, faaliyet kari -1.698M zarar -> +2.540M kar (borsapy mali tablolar). KURAL 7 kar bacagi artik EPS-beat vekili degil SERT VERI ile geciyor. Deger bacagi hala gecmiyor: F/K 19,58 > XUHIZ medyan 15,68 (TAZE) -> EV/FAVOK 9,5 ikamesi + net-nakit + buyback. Q2 19 Agu BINARY. Kesim stop 370 / trim <378 VEYA settled-RSI<45"
2026-08-07,AEFES,18,0,"tetik yok -> SABIT (ama TEMEL KANIT ZAYIFLADI). 08-06 settled 21,46 > 20,40 stop; RSI 55,2 < 75 add-yasagi. YENI VE OLUMSUZ KANIT: 2026Q1 ana ortaklik net kar 2.010M vs 2025Q1 2.258M = -%11,0 YoY (borsapy mali tablolar) -> KURAL 7 kar-buyumesi bacagi ATTRIBUTABLE NET seviyesinde GECMIYOR. Karsi kanit ayni tabloda: faaliyet kari 4.293M vs 1.150M = +%273, brut kar +%21,5, satis +%7,6 -> dususun kaynagi vergi (3.414M vs 1.597M, ~2x). Yani isletme guclu, dip cizgi vergiyle eridi. Dun 'uc filtreyi de geciyor' demistik; bugun sert veriyle bu DUZELTILDI -> AEFES filtreleri KISMEN geciyor. Agirlik oynatilmadi cunku (a) tanimli tetik yok, (b) settled stop %4,7 uzakta, (c) Q2 12 Agu = 3 IS GUNU; binary oncesi stopsuz kesim FROTO hatasi. YENI TETIK yazildi: Q2'de attributable kar buyumesi NEGATIF + settled < ema50 (21,34) -> 18'den 12'ye trim. Kesim stop 20,40"
